,Constraint,Time,Value
540,Bal3Constraint,133,49.866837512
541,Bal3Constraint,134,49.866837512
542,Bal3Constraint,135,44.069468812
543,Bal3Constraint,136,47.198468812
544,Bal3Constraint,137,49.866837512
545,Bal3Constraint,138,49.866837512
546,Bal3Constraint,139,49.866837512
547,Bal3Constraint,140,49.866837512
548,Bal3Constraint,141,49.866837512
549,Bal3Constraint,142,49.866837512
550,Bal3Constraint,143,49.866837512
551,Bal3Constraint,144,49.866837512
552,Bal4Constraint,121,59.826837512
553,Bal4Constraint,122,59.826837512
554,Bal4Constraint,123,53.77546537
555,Bal4Constraint,124,53.623748324
556,Bal4Constraint,125,53.77546537
557,Bal4Constraint,126,53.77546537
558,Bal4Constraint,127,59.826837512
559,Bal4Constraint,128,59.826837512
560,Bal4Constraint,129,53.77546537
561,Bal4Constraint,130,53.623748324
562,Bal4Constraint,131,52.61326537
563,Bal4Constraint,132,52.61326537
564,Bal4Constraint,133,52.61326537
565,Bal4Constraint,134,52.61326537
566,Bal4Constraint,135,52.61326537
567,Bal4Constraint,136,53.623748324
568,Bal4Constraint,137,59.826837512
569,Bal4Constraint,138,59.826837512
570,Bal4Constraint,139,62.9806905
571,Bal4Constraint,140,63.5617905
572,Bal4Constraint,141,63.2247305
573,Bal4Constraint,142,59.826837512
574,Bal4Constraint,143,59.826837512
575,Bal4Constraint,144,59.826837512
576,Bal1Constraint,145,45.683252
577,Bal1Constraint,146,45.683252
578,Bal1Constraint,147,45.683252
579,Bal1Constraint,148,45.683252
580,Bal1Constraint,149,45.683252
581,Bal1Constraint,150,45.683252
582,Bal1Constraint,151,45.683252
583,Bal1Constraint,152,45.683252
584,Bal1Constraint,153,45.683252
585,Bal1Constraint,154,45.683252
586,Bal1Constraint,155,45.683252
587,Bal1Constraint,156,45.683252
588,Bal1Constraint,157,45.683252
589,Bal1Constraint,158,45.683252
590,Bal1Constraint,159,45.683252
591,Bal1Constraint,160,45.683252
592,Bal1Constraint,161,45.683252
593,Bal1Constraint,162,45.683252
594,Bal1Constraint,163,45.683252
595,Bal1Constraint,164,45.683252
596,Bal1Constraint,165,45.683252
597,Bal1Constraint,166,45.683252
598,Bal1Constraint,167,45.683252
599,Bal1Constraint,168,45.683252
600,Bal2Constraint,145,45.683252
601,Bal2Constraint,146,45.683252
602,Bal2Constraint,147,45.683252
603,Bal2Constraint,148,45.683252
604,Bal2Constraint,149,45.683252
605,Bal2Constraint,150,45.683252
606,Bal2Constraint,151,45.683252
607,Bal2Constraint,152,45.683252
608,Bal2Constraint,153,45.683252
609,Bal2Constraint,154,45.683252
610,Bal2Constraint,155,45.683252
611,Bal2Constraint,156,45.683252
612,Bal2Constraint,157,45.683252
613,Bal2Constraint,158,45.683252
614,Bal2Constraint,159,45.683252
615,Bal2Constraint,160,45.683252
616,Bal2Constraint,161,45.683252
617,Bal2Constraint,162,45.683252
618,Bal2Constraint,163,45.683252
619,Bal2Constraint,164,45.683252
620,Bal2Constraint,165,45.683252
621,Bal2Constraint,166,45.683252
622,Bal2Constraint,167,45.683252
623,Bal2Constraint,168,45.683252
624,Bal3Constraint,145,43.81546537
625,Bal3Constraint,146,42.65326537
626,Bal3Constraint,147,42.501548324
627,Bal3Constraint,148,42.9900930213
628,Bal3Constraint,149,42.65326537
629,Bal3Constraint,150,42.501548324
630,Bal3Constraint,151,43.81546537
631,Bal3Constraint,152,46.0875995175
632,Bal3Constraint,153,42.65326537
633,Bal3Constraint,154,41.361453546
634,Bal3Constraint,155,41.361453546
635,Bal3Constraint,156,41.361453546
636,Bal3Constraint,157,41.339348324
637,Bal3Constraint,158,39.211155779
638,Bal3Constraint,159,39.8754991703
639,Bal3Constraint,160,42.501548324
640,Bal3Constraint,161,50.372168812
641,Bal3Constraint,162,49.351085624
642,Bal3Constraint,163,51.393252
643,Bal3Constraint,164,50.372168812
644,Bal3Constraint,165,50.372168812
645,Bal3Constraint,166,50.372168812
646,Bal3Constraint,167,50.372168812
647,Bal3Constraint,168,43.81546537
648,Bal4Constraint,145,53.77546537
649,Bal4Constraint,146,52.61326537
650,Bal4Constraint,147,52.461548324
651,Bal4Constraint,148,52.9500930213
652,Bal4Constraint,149,52.61326537
653,Bal4Constraint,150,52.461548324
654,Bal4Constraint,151,53.77546537
655,Bal4Constraint,152,53.77546537
656,Bal4Constraint,153,52.61326537
657,Bal4Constraint,154,51.321453546
658,Bal4Constraint,155,51.321453546
659,Bal4Constraint,156,51.321453546
660,Bal4Constraint,157,51.299348324
661,Bal4Constraint,158,49.171155779
662,Bal4Constraint,159,49.8354991703
663,Bal4Constraint,160,52.461548324
664,Bal4Constraint,161,60.332168812
665,Bal4Constraint,162,59.311085624
666,Bal4Constraint,163,61.353252
667,Bal4Constraint,164,63.5617905
668,Bal4Constraint,165,60.332168812
669,Bal4Constraint,166,60.332168812
670,Bal4Constraint,167,60.332168812
671,Bal4Constraint,168,53.77546537
672,Bal1Constraint,169,49.082716
673,Bal1Constraint,170,49.082716
674,Bal1Constraint,171,49.082716
675,Bal1Constraint,172,49.082716
676,Bal1Constraint,173,49.082716
677,Bal1Constraint,174,49.082716
678,Bal1Constraint,175,49.082716
679,Bal1Constraint,176,49.082716
680,Bal1Constraint,177,49.082716
681,Bal1Constraint,178,49.082716
682,Bal1Constraint,179,49.082716
683,Bal1Constraint,180,49.082716
684,Bal1Constraint,181,49.082716
685,Bal1Constraint,182,49.082716
686,Bal1Constraint,183,49.082716
687,Bal1Constraint,184,49.082716
688,Bal1Constraint,185,49.082716
689,Bal1Constraint,186,49.082716
690,Bal1Constraint,187,49.082716
691,Bal1Constraint,188,49.082716
692,Bal1Constraint,189,49.082716
693,Bal1Constraint,190,49.082716
694,Bal1Constraint,191,49.082716
695,Bal1Constraint,192,49.082716
696,Bal2Constraint,169,49.082716
697,Bal2Constraint,170,49.082716
